525,512,21,41
527,512,21,41
527,511,22,43
527,511,22,43
529,512,21,41
530,512,21,41
530,512,22,43
532,513,21,41
533,513,21,41
534,513,20,40
536,515,20,39
537,515,20,39
538,515,20,39
539,515,20,39
540,515,20,39
540,515,20,39
541,516,20,39
541,516,19,38
542,517,19,38
543,518,18,37
542,520,18,35
544,520,18,37
544,520,18,37
548,521,18,35
547,523,17,35
548,525,17,33
548,525,17,34
547,525,18,35
547,527,17,34
549,528,16,33
549,529,16,31
550,531,16,32
548,533,16,32
548,534,16,33
548,535,16,31
549,536,15,30
548,537,15,30
546,540,14,28
549,539,15,30
549,540,15,29
549,539,15,30
549,540,15,30
549,541,15,29
550,542,15,30
549,543,15,29
549,543,14,28
549,543,14,28
549,542,14,28
549,542,15,30
550,541,15,31
550,542,16,31
549,542,16,31
550,543,15,30
550,544,15,30
551,543,16,31
552,543,16,31
561,543,16,33
562,543,16,31
562,543,16,31
564,544,16,33
565,544,16,31
566,544,16,32
566,544,16,31
567,544,16,33
566,544,16,31
568,545,16,33
570,545,17,33
571,545,17,34
572,545,18,35
572,547,17,34
573,546,17,35
575,547,17,34
577,547,17,33
578,546,17,35
581,547,17,33
583,546,17,33
584,546,17,33
586,545,17,35
588,544,18,35
589,543,17,35
592,543,18,36
592,544,17,35
595,546,17,33
598,547,16,32
600,545,16,32
602,544,16,32
604,543,17,33
612,540,17,35
615,540,18,36
616,539,19,38
619,540,18,36
622,539,18,36
626,538,18,36
627,538,17,35
630,537,17,33
640,532,17,35
645,531,17,34
642,532,17,35
644,531,18,35
649,530,18,36
653,529,18,36
656,530,18,37
659,527,19,38
662,524,20,40
665,522,20,41
669,521,20,41
673,520,21,41
677,519,21,41
680,519,21,41
684,519,20,40
687,518,20,40
692,517,21,41
695,514,22,43
698,512,22,45
700,509,22,44
706,509,21,42
709,508,22,43
712,508,22,43
715,507,22,44
719,507,21,42
722,506,21,42
725,506,21,42
729,504,22,44
732,503,21,42
735,502,22,44
739,501,22,43
742,500,22,43
745,500,21,42
749,500,20,41
753,500,20,40
757,500,20,39
760,500,19,38
764,500,20,39
766,497,20,40
771,497,20,39
774,496,20,39
777,495,19,38
780,494,19,38
783,494,19,38
786,495,19,38
789,496,19,38
792,495,19,38
797,496,18,37
800,495,18,37
803,494,19,38
808,495,18,36
811,495,18,35
815,495,18,36
818,496,18,36
822,495,17,35
827,496,17,33
832,495,17,33
836,494,17,35
839,493,17,35
845,493,17,34
848,494,17,33
850,494,17,35
854,495,17,34
858,496,17,34
861,497,17,33
863,498,16,33
868,497,17,34
872,497,17,33
876,497,17,34
878,496,18,35
882,497,18,35
885,499,17,35
889,499,17,35
893,501,17,33
896,500,17,34
900,499,18,35
906,499,18,36
908,499,19,38
912,500,20,39
914,500,19,38
918,502,19,38
921,503,19,38
924,504,19,38
928,507,18,36
932,506,19,38
936,505,19,38
939,506,20,39
942,506,20,41
946,507,21,41
949,509,20,40
953,511,20,39
956,512,19,38
959,513,19,38
963,514,19,38
967,514,19,38
970,514,20,39
974,514,20,40
977,514,21,41
981,515,22,43
984,516,22,43
987,517,22,43
990,519,22,43
994,521,21,41
996,523,20,40
1000,524,20,39
1002,525,19,38
1005,526,20,39
1007,526,20,41
1010,526,21,42
1014,528,21,42
1017,529,22,43
1020,531,21,41
1023,533,20,40
1026,534,21,41
1028,535,21,41
1031,536,20,40
1034,537,20,40
1037,538,20,40
1039,538,21,41
1040,539,22,43
1042,539,22,43
1043,540,22,43
1044,540,21,42
1047,542,21,41
1047,542,21,42
1051,544,21,41
1052,544,22,43
1053,544,21,42
1054,545,22,43
1056,546,21,41
1056,545,22,43
1057,544,22,45
1059,543,23,47
1059,543,23,46
1060,544,23,47
1060,542,24,49
1061,543,23,47
1060,543,23,46
1062,544,23,46
1064,545,22,45
1064,546,22,45
1065,546,22,44
1066,547,22,43
1067,547,22,43
1068,547,22,43
1068,547,21,42
1069,546,22,43
1070,545,22,43
1070,545,22,45
1070,543,23,46
1072,543,23,46
1072,543,23,47
1074,543,23,46
1076,544,23,46
1077,543,23,46
1079,545,22,44
1081,546,21,42
1082,546,20,41
1083,546,20,41
1084,546,20,41
1085,545,21,42
1084,544,22,44
1085,545,21,42
1086,544,22,44
1087,545,21,42
1088,544,22,44
1090,544,22,44
1091,545,22,45
1093,545,22,44
1094,546,22,43
1095,546,22,43
1097,545,22,45
1098,545,22,45
1098,544,23,46
1099,543,24,48
1100,544,23,46
1100,545,22,44
1101,544,22,45
1102,545,22,43
1103,545,22,43
1102,544,22,44
1104,545,21,42
1105,546,21,41
1106,546,21,41
1106,545,22,43
1107,546,21,41
1107,545,21,42
1108,545,22,43
1109,546,21,41
1110,545,21,42
1112,546,20,41
1113,545,21,41
1113,545,21,41
1112,544,21,42
1114,546,21,41
1114,544,21,42
1114,543,22,44
1115,544,21,42
1116,542,22,44
1116,544,21,42
1117,544,21,42
1118,544,21,42
1121,545,21,41
1121,544,21,42
1122,544,21,42
1124,544,22,43
1125,544,21,42
1126,544,21,42
1126,545,21,41
1125,546,20,40
1126,547,19,38
1127,548,18,37
1126,547,18,37
1126,548,18,36
1124,546,19,38
1123,548,18,36
1116,547,18,37
1116,545,19,38
1115,545,19,38
1114,545,20,39
1112,545,19,38
1110,545,19,38
1108,545,19,38
1106,544,19,38
1103,545,20,39
1100,544,20,41
1098,544,20,40
1098,544,19,38
1096,545,19,38
1094,546,19,38
1093,546,19,38
1092,546,20,39
1089,545,20,39
1086,545,20,39
1084,544,20,39
1080,543,20,40
1077,543,20,39
1073,544,20,39
1067,543,20,40
1064,543,20,39
1067,543,20,40
1064,543,19,38
1061,542,19,38
1058,542,19,38
1056,542,18,36
1052,542,18,36
1047,540,19,38
1044,539,20,39
1037,536,20,41
1033,536,21,41
1029,535,21,42
1026,534,21,42
1022,532,22,44
1020,531,22,45
1018,531,22,45
1015,531,22,45
1011,531,22,44
1010,530,22,44
1007,530,22,43
1004,531,22,43
1000,531,22,43
996,529,22,43
993,527,22,45
990,526,22,44
987,526,22,43
983,524,22,44
980,524,21,42
976,524,22,43
971,523,22,43
966,522,21,41
963,523,20,41
960,522,20,40
957,521,20,40
954,519,21,41
952,518,22,43
949,517,22,45
946,515,23,47
943,514,23,47
941,515,22,45
938,515,22,45
933,514,22,43
930,513,21,42
928,513,20,41
924,511,21,42
920,510,21,42
918,510,21,41
914,508,21,42
911,508,21,42
908,508,21,41
907,507,20,41
904,505,21,42
902,505,22,43
898,503,22,45
896,502,22,45
893,500,23,47
891,500,22,45
888,500,22,43
884,499,21,41
881,499,20,40
879,499,20,40
877,497,20,40
875,498,20,39
872,498,19,38
870,499,18,37
867,498,18,35
865,499,17,34
863,499,16,33
861,498,16,31
861,497,16,33
860,495,17,33
858,494,17,33
856,492,17,35
856,491,18,36
854,490,18,37
853,490,18,37
852,488,19,38
852,489,18,36
851,488,18,37
850,488,18,35
849,487,18,37
849,485,18,37
847,484,18,37
847,483,18,37
847,483,18,37
847,483,18,36
845,482,18,37
844,481,19,38
843,480,19,38
843,481,18,37
841,481,18,36
838,480,19,38
838,480,18,36
837,480,17,35
841,480,18,36
838,477,19,38
837,476,20,39
837,476,20,39
836,476,20,39
835,476,20,39
834,475,20,40
833,474,20,41
832,475,20,39
832,474,20,39
831,474,20,39
830,474,19,38
830,475,18,36
830,475,17,35
831,475,18,36
830,474,17,35
830,473,18,36
831,473,19,38
830,472,19,38
830,472,20,39
830,472,20,39
830,471,20,40
830,471,20,40
831,470,20,41
831,470,20,40
831,470,20,40
832,471,20,39
832,469,20,41
833,470,20,40
832,470,19,38
833,470,19,38
833,470,19,38
834,470,20,40
834,470,20,39
834,470,20,39
835,470,20,39
834,470,20,39
834,469,20,40
835,469,20,41
836,470,20,39
834,469,20,40
836,471,20,39
835,471,20,39
835,471,20,39
835,469,20,40
835,470,19,38
835,470,19,38
835,470,19,38
836,471,20,39
835,469,20,41
835,471,20,39
835,469,20,41
835,471,20,39
835,470,20,40
836,469,21,41
836,470,21,41
836,470,20,41
836,468,21,42
836,469,21,41
836,470,20,40
835,469,20,41
835,468,21,42
835,469,20,41
836,469,21,41
836,469,20,40
837,471,20,39
836,470,20,40
837,469,21,41
837,469,21,41
836,470,20,40
836,469,20,40
836,469,20,41
836,469,20,40
837,469,21,41
836,469,20,40
837,471,20,39
836,470,20,41
836,471,20,39
836,470,20,40
837,471,20,39
836,472,20,39
837,472,20,39
836,472,19,38
836,473,19,38
836,474,18,37
835,474,18,35
836,477,17,34
836,476,17,35
837,477,17,33
836,478,17,33
837,478,16,32
837,478,17,33
835,477,17,35
836,475,18,36
835,475,18,35
835,474,17,35
837,482,17,33
836,482,17,35
835,483,17,35
834,485,17,33
834,486,16,33
831,490,17,33
834,488,17,35
834,489,17,35
833,489,17,35
834,490,18,36
833,488,18,37
832,489,18,35
833,492,17,34
833,493,17,33
834,493,17,33
834,493,17,34
833,493,17,34
834,492,17,34
833,491,18,35
833,490,18,37
834,490,18,37
834,488,19,38
834,488,19,38
835,487,20,39
836,486,20,40
836,486,21,41
836,493,20,40
837,492,19,38
840,493,18,37
841,493,18,35
842,493,18,35
844,493,17,35
845,493,17,34
846,493,17,35
846,495,17,33
847,495,16,33
848,496,16,31
851,495,16,31
850,491,16,33
851,490,17,34
860,492,17,35
849,491,17,34
850,491,17,33
851,490,17,34
851,489,17,35
857,482,17,35
874,490,18,36
878,490,18,35
883,490,17,35
887,489,18,36
888,488,19,38
890,487,19,38
891,489,18,36
894,488,19,38
898,490,18,36
901,488,19,38
905,487,19,38
909,486,20,40
913,486,21,41
916,485,20,41
919,486,20,40
922,487,20,39
926,487,19,38
932,486,19,38
936,486,19,38
941,487,18,36
944,486,19,38
948,486,20,39
951,486,20,39
954,487,19,38
958,488,19,38
963,489,18,37
969,488,18,35
973,490,17,35
977,490,17,35
981,490,18,36
984,492,17,35
988,493,17,34
993,491,18,35
998,492,17,35
1003,492,17,35
1007,492,18,36
1011,493,18,37
1014,493,19,38
1018,493,19,38
1022,496,18,37
1027,497,18,35
1032,498,17,35
1037,498,18,35
1041,500,18,36
1044,500,17,35
1049,502,18,35
1052,504,18,35
1057,504,18,35
1062,505,17,35
1068,505,18,36
1072,505,19,38
1076,506,20,39
1080,506,20,40
1084,508,20,41
1088,509,20,41
1091,511,20,40
1097,513,20,39
1102,514,19,38
1108,516,20,39
1110,516,20,41
1115,519,20,39
1119,520,19,38
1123,522,19,38
1129,523,19,38
1134,523,20,40
1140,524,21,41
1145,525,20,41
1149,526,20,41
1153,528,21,42
1158,530,21,41
1163,532,21,41
1167,533,21,41
1172,534,20,41
1178,535,20,40
1184,537,20,39
1188,537,20,41
1192,538,21,42
1198,542,21,41
1203,544,20,40
1207,544,20,41
1214,546,21,41
1219,545,21,42
1226,545,22,43
1230,546,22,44
1235,546,22,44
1240,549,22,43
1245,550,22,44
1250,552,22,43
1255,553,21,42
1260,553,22,44
1267,553,22,45
1272,553,22,44
1277,553,23,46
1281,553,24,48
1287,554,24,48
1292,557,23,46
1298,558,22,44
1303,560,22,43
1309,560,22,45
1315,561,22,45
1321,559,23,47
1327,560,23,47
1331,560,24,48
1336,562,23,47
1341,563,23,47
1346,563,24,49
1351,565,24,48
1356,566,23,47
1361,566,24,48
1367,566,24,49
1372,566,25,50
1377,565,25,51
1382,566,25,50
1387,567,25,50
1391,568,24,49
1397,571,23,47
1401,571,24,49
1406,572,23,47
1410,572,23,47
1413,570,24,49
1420,571,23,47
1424,571,24,48
1429,572,23,46
1434,573,23,47
1439,575,22,45
1441,574,23,47
1445,572,24,49
1450,573,24,48
1454,572,24,48
1459,573,23,46
1463,571,24,48
1467,570,24,49
1471,570,24,48
1475,570,24,49
1478,570,25,50
1482,572,24,48
1486,574,23,46
1490,574,23,47
1492,572,24,49
1495,571,24,49
1498,570,24,49
1504,571,23,47
1506,570,24,48
1510,570,23,46
1513,570,23,46
1517,571,22,45
1519,570,23,47
1522,571,22,45
1525,570,23,47
1528,569,24,48
1531,568,25,50
1535,568,24,49
1537,567,25,50
1539,565,25,51
1543,565,24,49
1545,564,25,51
1548,564,24,49
1550,565,24,48
1553,567,23,47
1556,567,23,47
1558,567,22,45
1561,567,22,45
1562,566,22,44
1562,565,23,46
1565,564,23,46
1566,562,23,46
1569,562,22,44
1570,561,22,44
1573,561,21,42
1576,562,22,43
1577,561,22,43
1578,560,22,44
1580,560,22,45
1581,559,22,45
1582,557,23,47
1582,555,24,48
1584,555,23,46
1585,552,24,48
1587,552,23,47
1587,551,23,46
1589,552,22,44
1589,551,23,46
1591,551,22,44
1592,552,22,45
1593,552,22,43
1594,551,22,44
1593,549,23,46
1593,548,23,46
1593,546,24,48
1594,545,23,47
1594,543,23,47
1596,543,22,45
1595,541,23,47
1595,541,22,45
1595,541,22,44
1595,541,21,42
1595,539,22,43
1594,538,21,42
1593,536,22,44
1593,534,22,45
1592,532,23,47
1591,531,23,46
1590,529,23,46
1591,528,23,47
1590,528,22,45
1590,528,22,43
1589,528,21,42
1588,528,20,41
1588,527,21,41
1586,525,22,43
1585,523,22,45
1583,520,23,47
1581,518,23,47
1580,518,22,45
1579,517,22,43
1577,516,21,42
1576,516,21,42
1574,514,21,42
1572,514,20,41
1571,513,20,40
1569,512,20,40
1567,510,21,41
1565,509,22,43
1563,506,22,44
1561,505,22,45
1559,505,22,43
1557,503,22,44
1555,504,22,43
1553,504,21,41
1551,504,20,40
1549,503,19,38
1547,502,19,38
1546,502,20,39
1544,500,20,41
1542,499,20,39
1539,498,20,39
1537,497,19,38
1534,496,20,39
1532,496,20,39
1529,495,19,38
1526,496,18,37
1524,495,18,37
1521,494,18,37
1518,493,19,38
1516,491,19,38
1514,491,20,39
1511,490,20,39
1509,488,20,40
1507,489,20,39
1504,489,19,38
1502,489,19,38
1500,489,18,37
1497,489,18,37
1496,489,18,37
1484,511,19,38
1485,511,20,39
1484,510,20,40
1484,509,21,41
1483,508,22,43
1482,509,21,42
1482,508,21,42
1480,506,22,44
1480,507,21,42
1479,508,20,41
1478,509,20,39
1476,509,20,39
1475,509,19,38
1475,509,18,37
1473,509,18,37
1471,509,19,38
1471,508,20,39
1469,506,20,41
1468,506,20,40
1467,505,21,41
1465,505,20,41
1463,506,21,41
1460,505,20,41
1459,505,20,40
1457,505,19,38
1457,505,18,37
1455,505,19,38
1455,505,18,36
1453,504,18,37
1451,503,19,38
1450,502,19,38
1448,502,19,38
1446,502,19,38
1443,502,19,38
1442,503,18,37
1440,501,19,38
1438,502,18,37
1437,502,18,37
1434,500,19,38
1433,499,20,40
1431,498,21,41
1429,498,20,41
1428,499,20,39
1425,499,19,38
1424,500,18,37
1422,500,18,37
1421,490,19,38
1418,499,18,37
1416,498,19,38
1416,498,18,37
1414,499,18,36
1412,499,18,35
1411,499,18,37
1408,499,18,35
1406,499,18,36
1404,499,19,38
1402,498,20,39
1400,498,19,38
1399,497,19,38
1397,497,20,39
1396,497,20,39
1393,497,19,38
1391,498,19,38
1389,499,18,37
1387,499,18,37
1385,499,18,37
1383,499,18,35
1382,499,18,37
1381,499,19,38
1380,499,18,36
1378,499,19,38
1377,499,20,39
1375,499,20,40
1373,499,20,40
1371,500,20,39
1369,501,20,39
1367,500,19,38
1367,501,20,39
1366,500,20,39
1364,500,19,38
1363,500,20,39
1362,500,20,39
1359,500,20,40
1358,502,19,38
1356,503,20,39
1354,503,20,40
1353,504,20,39
1350,504,20,39
1348,504,19,38
1347,503,20,40
1346,502,21,41
1344,502,20,40
1342,502,20,40
1340,502,21,41
1338,502,21,41
1335,503,20,40
1334,504,20,39
1332,503,19,38
1332,504,18,37
1330,504,18,37
1327,504,18,35
1327,504,18,36
1325,504,18,37
1322,504,19,38
1321,505,18,37
1319,505,18,36
1316,505,17,35
1319,505,17,33
1319,506,17,33
1317,505,17,34
1315,503,18,35
1314,502,18,36
1313,501,18,37
1313,500,18,37
1312,500,18,36
1310,499,18,35
1311,497,18,37
1310,496,18,37
1309,493,19,38
1308,491,20,40
1307,490,20,39
1306,489,19,38
1306,488,19,38
1305,488,19,38
1306,488,18,37
1305,487,18,35
1305,487,17,34
1306,486,17,33
1306,484,17,34
1306,482,17,34
1305,479,17,35
1306,478,18,35
1306,477,17,34
1306,474,18,35
1307,473,18,36
1308,472,18,37
1308,470,18,37
1309,468,18,35
1310,467,17,35
1310,466,17,33
1310,464,17,35
1311,464,17,33
1310,462,17,35
1311,462,17,35
1312,462,17,33
1312,462,17,33
1313,462,17,34
1312,459,18,35
1313,459,17,35
1313,458,17,35
1314,457,17,35
1315,457,17,34
1315,456,17,34
1316,454,17,35
1317,455,17,33
1317,455,16,33
1318,454,16,32
1319,452,16,31
1320,451,16,31
1322,450,16,32
1322,449,16,32
1323,448,16,31
1324,447,16,31
1325,447,16,33
1326,447,16,32
1327,446,17,33
1327,445,17,33
1328,444,16,32
1330,443,16,33
1330,441,17,34
1331,439,17,35
1332,439,17,34
1334,438,16,33
1335,438,16,31
1336,438,16,33
1337,437,17,34
1338,437,17,34
1338,436,17,35
1339,438,17,33
1340,436,17,34
1342,435,17,33
1343,434,17,33
1344,433,16,33
1345,433,17,33
1346,432,16,33
1346,432,17,33
1347,432,17,33
1348,432,17,34
1349,432,17,33
1350,432,16,32
1351,430,17,33
1352,428,17,35
1353,427,18,36
1353,426,18,35
1355,426,17,35
1356,426,17,35
1356,425,18,36
1357,425,18,35
1358,425,17,35
1358,425,17,35
1360,427,17,33
1361,426,17,34
1362,425,17,33
1363,423,17,33
1363,423,17,33
1364,422,16,32
1365,422,16,33
1366,422,16,31
1367,423,16,32
1367,422,17,33
1368,421,17,33
1369,421,16,33
1369,421,16,31
1370,420,16,31
1371,419,16,33
1372,418,17,34
1372,417,18,35
1372,417,18,37
1373,416,18,37
1374,416,18,36
1375,417,17,35
1375,417,17,35
1376,416,17,35
1378,417,17,33
1378,417,17,33
1379,416,17,33
1380,415,17,34
1380,415,17,33
1380,416,16,33
1382,415,17,33
1382,415,17,33
1383,415,17,33
1383,415,17,33
1384,415,17,33
1385,414,17,33
1385,414,17,33
1387,415,16,33
1387,414,17,33
1387,413,17,34
1389,414,17,33
1389,413,17,33
1389,412,17,34
1390,411,18,35
1391,410,18,36
1391,411,17,35
1392,411,17,34
1393,411,17,34
1393,410,17,35
1393,410,17,35
1395,410,17,35
1395,410,17,35
1396,410,17,35
1398,411,17,34
1398,411,17,34
1399,412,16,33
1399,412,16,31
1400,412,16,31
1400,412,16,31
1401,412,16,31
1402,411,16,33
1402,412,16,31
1403,411,16,31
1403,412,16,31
1404,411,16,33
1403,412,16,31
1404,411,16,31
1404,411,16,33
1404,412,16,31
1404,412,15,30
1405,412,16,31
1404,412,15,31
1404,411,16,31
1405,413,15,30
1404,412,16,31
1404,412,16,31
1405,411,16,33
1405,412,16,31
1404,412,16,31
1405,411,16,33
1405,411,16,31
1405,412,16,32
1405,412,15,31
1405,412,16,31
1405,412,16,31
1405,412,16,31
1405,412,16,31
1405,412,16,31
1405,413,15,30
1405,413,15,30
1405,412,16,31
1405,412,16,31
1405,412,16,31
1405,412,16,33
1405,412,16,31
1405,412,16,31
1405,412,16,31
1406,413,15,30
1406,412,16,31
1405,412,16,31
1405,412,16,31
1406,413,15,30
1406,413,16,31
1406,413,16,31
1406,413,16,31
1406,413,16,32
1406,413,16,33
1406,412,17,33
1406,412,17,34
1406,413,16,33
1406,412,17,34
1406,412,17,34
1406,412,17,34
1406,413,16,33
1406,412,17,33
1406,412,17,34
1406,412,17,34
1406,412,17,34
1406,413,17,34
1406,413,17,34
1405,413,17,34
1404,412,17,35
1404,412,17,35
1405,413,17,33
1405,412,17,33
1405,412,17,33
1405,413,16,33
1405,413,16,31
1405,413,16,33
1405,412,17,33
1405,413,16,33
1405,413,16,31
1405,413,16,32
1405,413,16,33
1405,412,17,34
1405,413,17,33
1404,413,17,33
1405,413,16,33
1404,413,16,31
1405,413,16,33
1404,413,17,34
1404,412,17,34
1404,413,17,33
1404,413,16,33
1405,414,16,32
1404,413,16,33
1404,414,16,31
1405,413,16,33
1404,414,16,31
1404,414,16,32
1404,414,16,31
1405,414,16,33
1404,414,16,31
1405,414,16,32
1405,415,15,31
1405,414,16,32
1405,414,16,31
1405,414,16,31
1405,414,16,32
1405,414,16,33
1405,415,16,31
1405,414,16,31
1404,415,16,31
1405,415,16,32
1404,414,16,31
1404,414,16,31
1404,414,16,31
1404,414,16,31
1404,414,16,32
1404,413,17,33
1404,414,16,32
1404,415,16,31
1403,414,16,31
1403,414,16,31
1403,414,16,31
1403,414,16,33
1403,414,16,31
1403,414,16,33
1403,413,17,33
1403,414,16,33
1403,414,16,33
1403,413,17,33
1402,413,17,33
1403,414,16,32
1403,414,16,32
1403,413,16,33
1403,413,16,33
1403,414,16,32
1402,413,17,33
1403,414,16,33
1403,413,16,33
1403,413,17,33
1402,413,17,33
1403,413,17,33
1403,412,17,34
1402,413,17,33
1402,412,17,34
1402,412,17,34
1402,412,17,34
1402,412,17,34
1403,412,17,34
1402,413,17,33
1403,413,17,33
1402,413,17,34
1403,413,17,33
1403,413,17,33
1403,413,17,34
1403,413,17,33
1403,414,16,32
1403,413,17,33
1403,413,17,33
1403,414,16,32
1403,414,16,31
1403,414,16,33
1403,414,16,31
1404,414,16,33
1404,414,17,33
1404,414,17,33
1404,415,16,32
1404,414,16,32
1404,414,16,33
1404,415,16,31
1404,415,16,31
1405,415,16,32
1405,415,16,32
1405,415,16,32
1404,415,16,31
1405,415,16,33
1405,414,16,33
1405,414,16,32
1405,414,16,32
1405,414,16,32
1404,414,16,31
1405,414,16,32
1405,414,16,31
1405,414,16,32
1406,414,16,31
1406,414,16,31
1406,414,16,33
1406,415,16,32
1406,414,15,31
1407,415,15,30
1407,415,15,31
1406,415,16,31
1407,414,16,31
1407,413,16,33
1407,413,17,34
1408,414,16,33
1408,413,17,33
1408,414,16,33
1409,416,16,31
1410,417,15,30
1411,418,15,29
1412,418,15,30
1412,417,15,31
1413,418,15,30
1414,417,15,31
1415,418,15,30
1415,419,14,28
1415,420,14,27
1416,421,13,26
1417,421,13,25
1409,422,13,25
1408,422,12,24
1410,423,12,23
1409,423,11,22
1410,423,11,22
1410,423,11,22
1409,423,11,22
1409,423,11,22
1409,423,11,21
1408,422,11,21
1407,422,11,21
1406,421,11,21
1405,421,11,21
1405,420,11,21
1404,419,11,21
1403,418,10,20
1404,418,10,20
1404,417,10,20
1403,418,10,20
1403,418,10,20
1403,418,11,21
1402,417,11,22
1401,417,11,21
1400,416,11,22
1406,414,11,23
1406,414,11,22
1405,414,12,23
1405,413,12,24
1405,412,13,25
1406,412,13,26
1405,410,14,27
1405,410,14,28
1404,409,15,30
1405,409,15,30
1405,409,16,31
1405,409,15,30
1405,410,15,30
1405,410,15,29
1405,409,15,30
1405,409,15,30
1405,409,15,30
1404,408,16,31
1405,409,15,30
1405,408,16,31
1405,408,16,31
1404,408,16,31
1405,408,15,31
1405,408,16,31
1405,408,16,31
1405,408,16,31
1405,408,16,31
1405,408,16,32
1405,408,16,31
1405,408,16,31
1405,408,16,31
1405,408,16,33
1405,408,16,31
1405,408,16,32
1405,408,16,31
1405,408,16,33
1405,408,16,31
1405,408,16,31
1405,408,16,31
1405,408,16,33
1405,408,16,31
1404,408,16,31
1405,408,16,33
1405,409,16,31
1405,409,16,31
1405,409,16,31
1405,409,16,31
1405,409,16,31
1406,409,16,31
1406,408,16,31
1406,408,16,31
1406,409,15,30
1406,409,15,30
1406,409,15,30
1406,409,15,30
1406,409,15,30
1405,409,16,31
1405,409,16,31
1404,409,16,31
1404,409,16,31
1404,408,16,31
1403,408,15,30
1403,408,15,30
1403,408,15,30
1402,408,15,29
1401,407,15,30
1401,407,15,30
1401,407,15,29
1401,406,15,30
1402,406,16,31
1401,406,15,30
1402,406,16,31
1401,406,15,30
1401,406,15,29
1401,406,15,30
1402,407,15,30
1402,408,15,30
1402,406,15,31
1402,406,16,31
1403,407,16,31
1403,409,15,30
1403,408,16,31
1404,409,15,30
1404,409,15,30
1404,409,15,30
1404,409,15,31
1404,409,15,30
1405,408,16,31
1406,409,16,32
1405,410,16,31
1406,410,16,31
1407,409,16,31
1407,409,16,33
1407,410,16,33
1408,410,16,31
1408,412,15,30
1408,414,15,29
1408,415,14,28
1410,415,14,28
1409,415,15,29
1409,414,15,30
1410,413,16,31
1411,413,16,33
1411,411,17,34
1411,410,18,35
1412,412,17,34
1411,411,18,35
1412,411,17,35
